1749896838306|6|statement|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select * from `CourseHub`.`categories` where 1=0|select * from `CourseHub`.`categories` where 1=0
1749898072246|1|commit|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898072247|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=?|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=14
1749898072263|3|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.id,ce1_0.category_id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.id=?|select ce1_0.id,ce1_0.category_id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.id=15
1749898072266|1|commit|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898072271|1|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.updated_at,ce1_0.name from categories ce1_0 where ce1_0.id=?|select ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.updated_at,ce1_0.name from categories ce1_0 where ce1_0.id=13
1749898072279|4|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select coalesce(sum(le1_0.duration),0) from lessons le1_0 join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.course_id=?|select coalesce(sum(le1_0.duration),0) from lessons le1_0 join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.course_id=15
1749898072283|1|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(le1_0.id) from lessons le1_0 join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.course_id=?|select count(le1_0.id) from lessons le1_0 join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.course_id=15
1749898072290|2|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(*) from courses ce1_0 where ce1_0.id=?|select count(*) from courses ce1_0 where ce1_0.id=15
1749898072292|1|commit|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898072300|3|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select re1_0.id,re1_0.comment,re1_0.course_id,re1_0.created_at,re1_0.updated_at,re1_0.star,re1_0.user_id from reviews re1_0 left join courses ce1_0 on ce1_0.id=re1_0.course_id where ce1_0.id=?|select re1_0.id,re1_0.comment,re1_0.course_id,re1_0.created_at,re1_0.updated_at,re1_0.star,re1_0.user_id from reviews re1_0 left join courses ce1_0 on ce1_0.id=re1_0.course_id where ce1_0.id=15
1749898072313|1|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(*) from courses ce1_0 where ce1_0.id=?|select count(*) from courses ce1_0 where ce1_0.id=15
1749898072315|1|commit|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898072322|2|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(re1_0.id) from reviews re1_0 left join courses ce1_0 on ce1_0.id=re1_0.course_id where ce1_0.id=?|select count(re1_0.id) from reviews re1_0 left join courses ce1_0 on ce1_0.id=re1_0.course_id where ce1_0.id=15
1749898072328|2|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(ee1_0.id) from enrollments ee1_0 left join courses ce1_0 on ce1_0.id=ee1_0.course_id where ce1_0.id=?|select count(ee1_0.id) from enrollments ee1_0 left join courses ce1_0 on ce1_0.id=ee1_0.course_id where ce1_0.id=15
1749898072333|2|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(me1_0.id) from modules me1_0 left join courses ce1_0 on ce1_0.id=me1_0.course_id where ce1_0.id=?|select count(me1_0.id) from modules me1_0 left join courses ce1_0 on ce1_0.id=me1_0.course_id where ce1_0.id=15
1749898072338|2|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select me1_0.id,me1_0.course_id,me1_0.created_at,me1_0.is_active,me1_0.updated_at,me1_0.order_number,me1_0.title from modules me1_0 left join courses ce1_0 on ce1_0.id=me1_0.course_id where ce1_0.id=?|select me1_0.id,me1_0.course_id,me1_0.created_at,me1_0.is_active,me1_0.updated_at,me1_0.order_number,me1_0.title from modules me1_0 left join courses ce1_0 on ce1_0.id=me1_0.course_id where ce1_0.id=15
1749898072343|1|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(le1_0.id) from lessons le1_0 left join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.id=?|select count(le1_0.id) from lessons le1_0 left join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.id=1
1749898072346|1|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select coalesce(sum(le1_0.duration),0) from lessons le1_0 where le1_0.module_id=?|select coalesce(sum(le1_0.duration),0) from lessons le1_0 where le1_0.module_id=1
1749898072352|2|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(le1_0.id) from lessons le1_0 left join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.id=?|select count(le1_0.id) from lessons le1_0 left join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.id=2
1749898072356|2|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select coalesce(sum(le1_0.duration),0) from lessons le1_0 where le1_0.module_id=?|select coalesce(sum(le1_0.duration),0) from lessons le1_0 where le1_0.module_id=2
1749898072360|1|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(le1_0.id) from lessons le1_0 left join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.id=?|select count(le1_0.id) from lessons le1_0 left join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.id=3
1749898072363|1|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select coalesce(sum(le1_0.duration),0) from lessons le1_0 where le1_0.module_id=?|select coalesce(sum(le1_0.duration),0) from lessons le1_0 where le1_0.module_id=3
1749898072379|2|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(*) from invalid_token ite1_0 where ite1_0.id=?|select count(*) from invalid_token ite1_0 where ite1_0.id='31fbb1df-9cd1-495d-8397-ed9e63cd7e9c'
1749898072380|1|commit|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898072383|1|statement|connection 2|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(*) from invalid_token ite1_0 where ite1_0.id=?|select count(*) from invalid_token ite1_0 where ite1_0.id='31fbb1df-9cd1-495d-8397-ed9e63cd7e9c'
1749898072384|1|commit|connection 2|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898072384|1|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(*) from invalid_token ite1_0 where ite1_0.id=?|select count(*) from invalid_token ite1_0 where ite1_0.id='31fbb1df-9cd1-495d-8397-ed9e63cd7e9c'
1749898072386|0|commit|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898072391|2|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.id,ce1_0.category_id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.id=?|select ce1_0.id,ce1_0.category_id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.id=15
1749898072393|1|commit|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898072395|2|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select le1_0.id,le1_0.created_at,le1_0.duration,le1_0.is_active,le1_0.is_preview,le1_0.updated_at,le1_0.module_id,le1_0.order_number,le1_0.s3_key,le1_0.title from lessons le1_0 left join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.id=? order by le1_0.order_number|select le1_0.id,le1_0.created_at,le1_0.duration,le1_0.is_active,le1_0.is_preview,le1_0.updated_at,le1_0.module_id,le1_0.order_number,le1_0.s3_key,le1_0.title from lessons le1_0 left join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.id=1 order by le1_0.order_number
1749898072395|3|statement|connection 2|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ue1_0.id,ue1_0.address,ue1_0.avatar,ue1_0.ban_reason,ue1_0.banned_at,ue1_0.bio,ue1_0.created_at,ue1_0.date_of_birth,ue1_0.email,ue1_0.gender,ue1_0.google_account_id,ue1_0.is_active,ue1_0.updated_at,ue1_0.name,ue1_0.password,ue1_0.phone,ue1_0.role_id,ue1_0.warning_count from users ue1_0 where ue1_0.email=? and ue1_0.is_active=?|select ue1_0.id,ue1_0.address,ue1_0.avatar,ue1_0.ban_reason,ue1_0.banned_at,ue1_0.bio,ue1_0.created_at,ue1_0.date_of_birth,ue1_0.email,ue1_0.gender,ue1_0.google_account_id,ue1_0.is_active,ue1_0.updated_at,ue1_0.name,ue1_0.password,ue1_0.phone,ue1_0.role_id,ue1_0.warning_count from users ue1_0 where ue1_0.email='dathip04@gmail.com' and ue1_0.is_active=1
1749898072400|3|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.updated_at,ce1_0.name from categories ce1_0 where ce1_0.id=?|select ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.updated_at,ce1_0.name from categories ce1_0 where ce1_0.id=13
1749898072403|2|statement|connection 2|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ee1_0.id,ee1_0.completed_date,ee1_0.course_id,ee1_0.created_at,ee1_0.is_completed,ee1_0.updated_at,ee1_0.progress_percentage,ee1_0.user_id from enrollments ee1_0 left join users ue1_0 on ue1_0.id=ee1_0.user_id left join courses ce1_0 on ce1_0.id=ee1_0.course_id where ue1_0.id=? and ce1_0.id=?|select ee1_0.id,ee1_0.completed_date,ee1_0.course_id,ee1_0.created_at,ee1_0.is_completed,ee1_0.updated_at,ee1_0.progress_percentage,ee1_0.user_id from enrollments ee1_0 left join users ue1_0 on ue1_0.id=ee1_0.user_id left join courses ce1_0 on ce1_0.id=ee1_0.course_id where ue1_0.id=4 and ce1_0.id=15
1749898072407|4|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select coalesce(sum(le1_0.duration),0) from lessons le1_0 join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.course_id=?|select coalesce(sum(le1_0.duration),0) from lessons le1_0 join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.course_id=15
1749898072411|2|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(le1_0.id) from lessons le1_0 join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.course_id=?|select count(le1_0.id) from lessons le1_0 join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.course_id=15
1749898072416|1|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(*) from courses ce1_0 where ce1_0.id=?|select count(*) from courses ce1_0 where ce1_0.id=15
1749898072416|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(*) from invalid_token ite1_0 where ite1_0.id=?|select count(*) from invalid_token ite1_0 where ite1_0.id='31fbb1df-9cd1-495d-8397-ed9e63cd7e9c'
1749898072419|1|commit|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898072419|1|commit|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898072426|2|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select re1_0.id,re1_0.comment,re1_0.course_id,re1_0.created_at,re1_0.updated_at,re1_0.star,re1_0.user_id from reviews re1_0 left join courses ce1_0 on ce1_0.id=re1_0.course_id where ce1_0.id=?|select re1_0.id,re1_0.comment,re1_0.course_id,re1_0.created_at,re1_0.updated_at,re1_0.star,re1_0.user_id from reviews re1_0 left join courses ce1_0 on ce1_0.id=re1_0.course_id where ce1_0.id=15
1749898072429|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select le1_0.id,le1_0.created_at,le1_0.duration,le1_0.is_active,le1_0.is_preview,le1_0.updated_at,le1_0.module_id,le1_0.order_number,le1_0.s3_key,le1_0.title from lessons le1_0 where le1_0.id=?|select le1_0.id,le1_0.created_at,le1_0.duration,le1_0.is_active,le1_0.is_preview,le1_0.updated_at,le1_0.module_id,le1_0.order_number,le1_0.s3_key,le1_0.title from lessons le1_0 where le1_0.id=1
1749898072432|1|commit|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898072433|1|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(*) from courses ce1_0 where ce1_0.id=?|select count(*) from courses ce1_0 where ce1_0.id=15
1749898072434|0|commit|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898072440|2|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(re1_0.id) from reviews re1_0 left join courses ce1_0 on ce1_0.id=re1_0.course_id where ce1_0.id=?|select count(re1_0.id) from reviews re1_0 left join courses ce1_0 on ce1_0.id=re1_0.course_id where ce1_0.id=15
1749898072446|2|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(ee1_0.id) from enrollments ee1_0 left join courses ce1_0 on ce1_0.id=ee1_0.course_id where ce1_0.id=?|select count(ee1_0.id) from enrollments ee1_0 left join courses ce1_0 on ce1_0.id=ee1_0.course_id where ce1_0.id=15
1749898072451|2|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(me1_0.id) from modules me1_0 left join courses ce1_0 on ce1_0.id=me1_0.course_id where ce1_0.id=?|select count(me1_0.id) from modules me1_0 left join courses ce1_0 on ce1_0.id=me1_0.course_id where ce1_0.id=15
1749898072457|2|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select me1_0.id,me1_0.course_id,me1_0.created_at,me1_0.is_active,me1_0.updated_at,me1_0.order_number,me1_0.title from modules me1_0 left join courses ce1_0 on ce1_0.id=me1_0.course_id where ce1_0.id=?|select me1_0.id,me1_0.course_id,me1_0.created_at,me1_0.is_active,me1_0.updated_at,me1_0.order_number,me1_0.title from modules me1_0 left join courses ce1_0 on ce1_0.id=me1_0.course_id where ce1_0.id=15
1749898072463|1|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(le1_0.id) from lessons le1_0 left join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.id=?|select count(le1_0.id) from lessons le1_0 left join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.id=1
1749898072467|1|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select coalesce(sum(le1_0.duration),0) from lessons le1_0 where le1_0.module_id=?|select coalesce(sum(le1_0.duration),0) from lessons le1_0 where le1_0.module_id=1
1749898072472|2|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(le1_0.id) from lessons le1_0 left join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.id=?|select count(le1_0.id) from lessons le1_0 left join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.id=2
1749898072476|2|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select coalesce(sum(le1_0.duration),0) from lessons le1_0 where le1_0.module_id=?|select coalesce(sum(le1_0.duration),0) from lessons le1_0 where le1_0.module_id=2
1749898072482|2|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(le1_0.id) from lessons le1_0 left join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.id=?|select count(le1_0.id) from lessons le1_0 left join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.id=3
1749898072487|3|statement|connection 3|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select coalesce(sum(le1_0.duration),0) from lessons le1_0 where le1_0.module_id=?|select coalesce(sum(le1_0.duration),0) from lessons le1_0 where le1_0.module_id=3
1749898072562|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(*) from invalid_token ite1_0 where ite1_0.id=?|select count(*) from invalid_token ite1_0 where ite1_0.id='31fbb1df-9cd1-495d-8397-ed9e63cd7e9c'
1749898072565|2|commit|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898072578|3|statement|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select le1_0.id,le1_0.created_at,le1_0.duration,le1_0.is_active,le1_0.is_preview,le1_0.updated_at,le1_0.module_id,le1_0.order_number,le1_0.s3_key,le1_0.title from lessons le1_0 left join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.id=? order by le1_0.order_number|select le1_0.id,le1_0.created_at,le1_0.duration,le1_0.is_active,le1_0.is_preview,le1_0.updated_at,le1_0.module_id,le1_0.order_number,le1_0.s3_key,le1_0.title from lessons le1_0 left join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.id=1 order by le1_0.order_number
1749898072599|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(*) from invalid_token ite1_0 where ite1_0.id=?|select count(*) from invalid_token ite1_0 where ite1_0.id='31fbb1df-9cd1-495d-8397-ed9e63cd7e9c'
1749898072601|1|commit|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898072612|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select le1_0.id,le1_0.created_at,le1_0.duration,le1_0.is_active,le1_0.is_preview,le1_0.updated_at,le1_0.module_id,le1_0.order_number,le1_0.s3_key,le1_0.title from lessons le1_0 where le1_0.id=?|select le1_0.id,le1_0.created_at,le1_0.duration,le1_0.is_active,le1_0.is_preview,le1_0.updated_at,le1_0.module_id,le1_0.order_number,le1_0.s3_key,le1_0.title from lessons le1_0 where le1_0.id=1
1749898072614|1|commit|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898075578|2|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.updated_at,ce1_0.name from categories ce1_0 where (? is null or lower(ce1_0.name) like replace(lower(concat('%',?,'%')),'\\','\\\\')) limit ?|select ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.updated_at,ce1_0.name from categories ce1_0 where (NULL is null or lower(ce1_0.name) like replace(lower(concat('%',NULL,'%')),'\\','\\\\')) limit 100
1749898075578|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.updated_at,ce1_0.name from categories ce1_0 where (? is null or lower(ce1_0.name) like replace(lower(concat('%',?,'%')),'\\','\\\\')) limit ?|select ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.updated_at,ce1_0.name from categories ce1_0 where (NULL is null or lower(ce1_0.name) like replace(lower(concat('%',NULL,'%')),'\\','\\\\')) limit 100
1749898075582|1|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=?|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=13
1749898075582|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=?|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=13
1749898075585|2|statement|connection 2|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(*) from invalid_token ite1_0 where ite1_0.id=?|select count(*) from invalid_token ite1_0 where ite1_0.id='31fbb1df-9cd1-495d-8397-ed9e63cd7e9c'
1749898075586|1|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=?|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=14
1749898075586|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=?|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=14
1749898075587|1|commit|connection 2|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898075603|2|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.updated_at,ce1_0.name from categories ce1_0 where (? is null or lower(ce1_0.name) like replace(lower(concat('%',?,'%')),'\\','\\\\')) limit ?|select ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.updated_at,ce1_0.name from categories ce1_0 where (NULL is null or lower(ce1_0.name) like replace(lower(concat('%',NULL,'%')),'\\','\\\\')) limit 100
1749898075603|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.updated_at,ce1_0.name from categories ce1_0 where (? is null or lower(ce1_0.name) like replace(lower(concat('%',?,'%')),'\\','\\\\')) limit ?|select ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.updated_at,ce1_0.name from categories ce1_0 where (NULL is null or lower(ce1_0.name) like replace(lower(concat('%',NULL,'%')),'\\','\\\\')) limit 100
1749898075604|1|statement|connection 2|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.id,ce1_0.category_id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 limit ?,?|select ce1_0.id,ce1_0.category_id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 limit 0,100
1749898075608|2|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=?|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=13
1749898075608|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=?|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=13
1749898075609|2|commit|connection 2|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
1749898075614|2|statement|connection 1|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=?|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=14
1749898075614|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=?|select ce1_0.category_id,ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.discount,ce1_0.level,ce1_0.updated_at,ce1_0.price,ce1_0.status,ce1_0.thumbnail,ce1_0.title,ce1_0.user_id from courses ce1_0 where ce1_0.category_id=14
1749898075617|2|statement|connection 2|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.updated_at,ce1_0.name from categories ce1_0 where ce1_0.id=?|select ce1_0.id,ce1_0.created_at,ce1_0.description,ce1_0.updated_at,ce1_0.name from categories ce1_0 where ce1_0.id=13
1749898075624|2|statement|connection 2|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(le1_0.id) from lessons le1_0 join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.course_id=?|select count(le1_0.id) from lessons le1_0 join modules me1_0 on me1_0.id=le1_0.module_id where me1_0.course_id=15
1749898075634|2|statement|connection 2|url jdbc:p6spy:mysql://localhost:3307/CourseHub|select count(*) from courses ce1_0 where ce1_0.id=?|select count(*) from courses ce1_0 where ce1_0.id=15
1749898075637|2|commit|connection 2|url jdbc:p6spy:mysql://localhost:3307/CourseHub||
